support_interaction_id,unified_customer_id,ticket_id,customer_name,customer_email,customer_age,customer_gender,product_purchased,date_of_purchase,ticket_type,ticket_subject,ticket_status,resolution,ticket_priority,ticket_channel,first_response_time,time_to_resolution,resolution_hours_after_first_response,customer_satisfaction_rating,is_closed,is_open,response_available_flag,resolution_available_flag,invalid_age_flag,invalid_satisfaction_rating_flag,resolution_before_response_flag,identity_resolution_method,identity_confidence_score
SUP00006858,CUST0001092,3645,Amanda Jones,nicholasmarshall@example.org,55,male,apple_air_pods,2021-07-26 00:00:00,cancellation_request,product_recommendation,open,,medium,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006859,CUST0004480,3648,April Martin,ucole@example.org,51,male,bose_sound_link_speaker,2020-11-19 00:00:00,billing_inquiry,software_bug,open,,medium,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006860,CUST0003604,3654,Sharon Kirk,ocampbell@example.org,68,male,xbox,2021-07-30 00:00:00,technical_issue,hardware_issue,open,,low,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006861,CUST0005106,3660,Justin Porter,kendra11@example.com,19,female,sony_play_station,2021-07-29 00:00:00,refund_request,display_issue,open,,high,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006862,CUST0001878,3661,Kevin Keith,cjohnson@example.com,56,male,go_pro_action_camera,2020-12-14 00:00:00,product_inquiry,product_setup,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006863,CUST0005189,3662,Nicole Lopez,jamesgreen@example.com,18,female,fitbit_charge,2020-07-05 00:00:00,technical_issue,product_recommendation,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006864,CUST0003938,3664,Caitlyn Myers,eturner@example.com,62,other,bose_quiet_comfort,2020-01-30 00:00:00,refund_request,peripheral_compatibility,open,,medium,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006865,CUST0004589,3666,Nathan Rosario,nicholas18@example.com,42,male,nintendo_switch_pro_controller,2021-01-28 00:00:00,refund_request,data_loss,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006866,CUST0006445,3667,William Matthews,vanessa95@example.net,36,female,lg_smart_tv,2021-01-12 00:00:00,refund_request,installation_support,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006867,CUST0002581,3670,Jose Davis,sullivanshannon@example.org,18,other,amazon_echo,2021-11-30 00:00:00,technical_issue,software_bug,open,,high,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006868,CUST0005315,3677,Charles Houston,urodriguez@example.org,46,female,microsoft_surface,2020-12-02 00:00:00,billing_inquiry,account_access,open,,low,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006869,CUST0003551,3680,Gina Wolfe,catherine13@example.com,65,male,autodesk_auto_cad,2020-03-05 00:00:00,cancellation_request,software_bug,open,,medium,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006870,CUST0003039,3684,Jeanette York,jeffrey88@example.com,46,female,adobe_photoshop,2020-04-20 00:00:00,billing_inquiry,hardware_issue,open,,medium,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006871,CUST0004139,3686,Ralph Gonzalez,rlambert@example.net,31,other,dyson_vacuum_cleaner,2020-07-06 00:00:00,technical_issue,product_setup,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006872,CUST0000391,3688,Mary Payne,michaeljohnson@example.com,28,female,sony_4_k_hdr_tv,2020-07-16 00:00:00,refund_request,payment_issue,open,,high,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006873,CUST0000789,3689,Christian Collins,alex15@example.org,20,other,samsung_soundbar,2021-03-25 00:00:00,billing_inquiry,account_access,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006874,CUST0002114,3690,Jonathan Mcdonald,cmoran@example.org,30,male,go_pro_hero,2021-03-20 00:00:00,refund_request,product_recommendation,open,,low,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006875,CUST0000134,3691,Dale Finley,peterboyd@example.com,70,other,samsung_soundbar,2021-04-07 00:00:00,cancellation_request,payment_issue,open,,medium,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006876,CUST0001275,3692,Evelyn Ward,russelljustin@example.net,20,female,mac_book_pro,2020-11-18 00:00:00,product_inquiry,battery_life,open,,medium,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006877,CUST0000900,3696,Sarah Cox,nbrown@example.com,33,male,canon_eos,2021-11-29 00:00:00,technical_issue,peripheral_compatibility,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006878,CUST0002776,3699,Scott Phillips,jmendoza@example.com,56,male,microsoft_xbox_controller,2021-01-23 00:00:00,cancellation_request,peripheral_compatibility,open,,low,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006879,CUST0004675,3705,Rebecca Simmons,zrobinson@example.net,31,other,adobe_photoshop,2021-05-14 00:00:00,product_inquiry,payment_issue,open,,low,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006880,CUST0001590,3707,David Morgan,lisaberg@example.com,43,other,sony_4_k_hdr_tv,2020-04-24 00:00:00,technical_issue,installation_support,open,,critical,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006881,CUST0002690,3709,Caitlin Marsh,latoyarobinson@example.net,20,female,bose_quiet_comfort,2021-11-18 00:00:00,billing_inquiry,delivery_problem,open,,medium,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006882,CUST0005674,3711,Evan Patel,rogersmark@example.org,32,other,nikon_d,2021-02-07 00:00:00,cancellation_request,product_recommendation,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006883,CUST0003195,3712,Brian Kelly,llloyd@example.com,47,male,hp_pavilion,2021-02-23 00:00:00,refund_request,cancellation_request,open,,low,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006884,CUST0005817,3715,Ryan Casey,sullivanshannon@example.net,50,other,lg_smart_tv,2021-01-11 00:00:00,billing_inquiry,delivery_problem,open,,low,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006885,CUST0000325,3717,Stephanie Herrera,rbarber@example.com,26,male,fitbit_charge,2020-10-11 00:00:00,cancellation_request,cancellation_request,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006886,CUST0000615,3718,James Stokes,josephjensen@example.com,24,male,samsung_galaxy,2020-01-06 00:00:00,billing_inquiry,installation_support,open,,critical,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006887,CUST0005540,3719,Benjamin Hamilton,gonzalezmatthew@example.net,20,female,lenovo_think_pad,2020-12-27 00:00:00,refund_request,data_loss,open,,medium,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006888,CUST0000310,3721,Marie Cunningham,douglas01@example.net,46,female,google_pixel,2020-09-25 00:00:00,product_inquiry,software_bug,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006889,CUST0005173,3723,Melissa Cook,lisa19@example.org,55,male,bose_sound_link_speaker,2021-07-13 00:00:00,technical_issue,peripheral_compatibility,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006890,CUST0001274,3724,Felicia Harvey,joseph10@example.org,68,female,play_station,2020-01-19 00:00:00,product_inquiry,peripheral_compatibility,open,,medium,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006891,CUST0006434,3729,Dean Sparks,brownronald@example.net,62,other,lg_smart_tv,2020-11-08 00:00:00,technical_issue,software_bug,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006892,CUST0004756,3737,Nancy Oneal,stonemelanie@example.org,33,male,google_pixel,2020-10-01 00:00:00,refund_request,product_setup,open,,medium,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006893,CUST0004788,3738,Catherine Bailey,jeffrey95@example.com,52,female,google_pixel,2020-11-26 00:00:00,cancellation_request,cancellation_request,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006894,CUST0004538,3742,Brianna Holland,amanda69@example.net,52,male,microsoft_office,2020-08-06 00:00:00,product_inquiry,network_problem,open,,low,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006895,CUST0003858,3747,John Hernandez,mgallagher@example.com,45,male,lg_oled,2020-02-14 00:00:00,product_inquiry,delivery_problem,open,,low,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006896,CUST0006271,3754,Michael Newton,elizabeth82@example.net,40,male,adobe_photoshop,2021-07-28 00:00:00,technical_issue,cancellation_request,open,,high,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006897,CUST0001122,3757,Eric Brown,timothy98@example.org,39,other,google_nest,2020-02-28 00:00:00,billing_inquiry,data_loss,open,,medium,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006898,CUST0006302,3762,Mary Rios,veronicarodriguez@example.net,18,other,xbox,2020-07-04 00:00:00,billing_inquiry,account_access,open,,high,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006899,CUST0004867,3764,Taylor Sanchez,burkeraymond@example.com,49,female,samsung_galaxy,2020-08-31 00:00:00,billing_inquiry,hardware_issue,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006900,CUST0001532,3767,Stacy Lynch,zamorahunter@example.org,64,other,asus_rog,2021-09-05 00:00:00,cancellation_request,refund_request,open,,low,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006901,CUST0002930,3769,Marc Carr,paulcrane@example.net,53,male,lg_oled,2021-07-05 00:00:00,technical_issue,data_loss,open,,high,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006902,CUST0003993,3776,Linda Tran,ajones@example.org,23,other,apple_air_pods,2021-07-01 00:00:00,refund_request,product_compatibility,open,,high,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006903,CUST0004107,3777,Louis Davis,heathermartin@example.net,44,female,i_phone,2020-08-02 00:00:00,product_inquiry,refund_request,open,,high,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006904,CUST0003788,3778,Mackenzie Powers,jacksonangela@example.net,48,male,autodesk_auto_cad,2021-04-26 00:00:00,cancellation_request,account_access,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006905,CUST0005220,3779,Hannah Sanchez,smithalicia@example.com,26,male,canon_eos,2020-10-10 00:00:00,billing_inquiry,account_access,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006906,CUST0000678,3780,Benjamin Noble,wgallegos@example.net,65,other,sony_4_k_hdr_tv,2021-10-03 00:00:00,technical_issue,refund_request,open,,low,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006907,CUST0000207,3783,Ricky Rice,mliu@example.com,56,male,hp_pavilion,2020-03-11 00:00:00,cancellation_request,product_compatibility,open,,low,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006908,CUST0000345,3786,Laurie Mckenzie,dvasquez@example.org,62,female,go_pro_hero,2021-12-02 00:00:00,product_inquiry,network_problem,open,,critical,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006909,CUST0003320,3792,Travis Wang,kleblanc@example.org,42,other,play_station,2020-04-21 00:00:00,refund_request,cancellation_request,open,,low,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006910,CUST0004852,3794,Mercedes Martinez DDS,michelle17@example.net,20,female,google_nest,2020-11-13 00:00:00,cancellation_request,data_loss,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006911,CUST0003272,3797,Michael Young MD,odavis@example.com,56,male,canon_eos,2020-10-17 00:00:00,product_inquiry,refund_request,open,,low,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006912,CUST0000957,3798,Kristina Baldwin,ubates@example.org,70,male,amazon_kindle,2021-12-14 00:00:00,refund_request,product_compatibility,open,,medium,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006913,CUST0004048,3802,Elizabeth Williams,donna01@example.net,69,female,go_pro_action_camera,2021-03-13 00:00:00,refund_request,network_problem,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006914,CUST0001935,3808,Anna Shepherd,john68@example.net,41,female,lg_oled,2021-01-03 00:00:00,cancellation_request,installation_support,open,,critical,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006915,CUST0000692,3810,James Fischer,ptyler@example.com,44,male,sony_4_k_hdr_tv,2021-02-11 00:00:00,cancellation_request,data_loss,open,,critical,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006916,CUST0003795,3812,Terry Buchanan,leejennifer@example.com,66,female,microsoft_office,2021-08-22 00:00:00,product_inquiry,installation_support,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006917,CUST0006386,3813,Lance Warner,thomas57@example.org,46,male,play_station,2020-02-17 00:00:00,billing_inquiry,product_recommendation,open,,high,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006918,CUST0002361,3815,Alvin Frazier,robertsanchez@example.org,62,male,nintendo_switch_pro_controller,2021-09-27 00:00:00,billing_inquiry,product_recommendation,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006919,CUST0001515,3817,Pamela Garcia,anneguerra@example.com,63,female,asus_rog,2021-07-07 00:00:00,product_inquiry,product_compatibility,open,,medium,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006920,CUST0004324,3821,Amanda Perry,carrollnatalie@example.org,66,other,lenovo_think_pad,2021-03-27 00:00:00,cancellation_request,refund_request,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006921,CUST0004060,3823,Alan Smith,charlesruiz@example.net,45,female,dell_xps,2020-11-29 00:00:00,refund_request,hardware_issue,open,,critical,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006922,CUST0005728,3824,William Kennedy,steven38@example.org,70,other,lenovo_think_pad,2020-03-09 00:00:00,billing_inquiry,product_recommendation,open,,low,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006923,CUST0001886,3826,Colleen Gomez,mary63@example.org,57,female,lg_smart_tv,2020-08-15 00:00:00,refund_request,product_compatibility,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006924,CUST0000743,3832,Kelly Lowe,debbie17@example.net,45,female,nest_thermostat,2021-03-17 00:00:00,technical_issue,payment_issue,open,,high,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006925,CUST0006115,3838,Christian Smith,misty37@example.com,46,other,sony_xperia,2021-04-18 00:00:00,refund_request,product_compatibility,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006926,CUST0003064,3839,Linda Johnson,jameskathleen@example.com,65,female,go_pro_hero,2021-12-09 00:00:00,billing_inquiry,payment_issue,open,,high,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006927,CUST0001698,3843,Kyle Smith,smithlisa@example.org,20,female,hp_pavilion,2021-01-06 00:00:00,billing_inquiry,data_loss,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006928,CUST0000259,3846,Karen Ramirez,matthewmccann@example.net,37,male,microsoft_xbox_controller,2021-07-13 00:00:00,refund_request,cancellation_request,open,,medium,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006929,CUST0005449,3847,Sarah Mcfarland,echarles@example.net,31,other,hp_pavilion,2021-03-05 00:00:00,cancellation_request,refund_request,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006930,CUST0005839,3849,Andrea Newman,iyu@example.net,55,male,fitbit_versa_smartwatch,2021-10-24 00:00:00,product_inquiry,peripheral_compatibility,open,,high,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006931,CUST0002367,3855,Erik Luna,kayla31@example.org,53,male,apple_air_pods,2021-10-13 00:00:00,billing_inquiry,product_setup,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006932,CUST0006772,3856,Daniel Hoffman,beasleyadam@example.net,42,other,sony_xperia,2021-04-23 00:00:00,refund_request,hardware_issue,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006933,CUST0003412,3857,Steven Pruitt,kevans@example.net,67,male,microsoft_office,2021-12-08 00:00:00,refund_request,network_problem,open,,medium,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006934,CUST0001452,3862,Timothy Middleton,qlane@example.net,55,female,philips_hue_lights,2021-05-14 00:00:00,cancellation_request,refund_request,open,,medium,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006935,CUST0004339,3865,Linda Wilson,juarezthomas@example.net,50,other,sony_play_station,2021-03-09 00:00:00,billing_inquiry,product_compatibility,open,,critical,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006936,CUST0006327,3869,Mark Pena,dana80@example.org,32,female,adobe_photoshop,2021-05-23 00:00:00,refund_request,data_loss,open,,high,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006937,CUST0002319,3872,Kevin Smith,william88@example.net,24,female,amazon_echo,2020-07-11 00:00:00,cancellation_request,display_issue,open,,low,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006938,CUST0005818,3874,Nicholas Stewart,elizabethjenkins@example.com,50,female,xbox,2021-08-10 00:00:00,billing_inquiry,hardware_issue,open,,low,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006939,CUST0000093,3876,Julie Baldwin,johnsonmichelle@example.net,18,male,adobe_photoshop,2021-06-08 00:00:00,technical_issue,software_bug,open,,low,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006940,CUST0005424,3878,Jeffery Chase,vking@example.org,70,male,fitbit_charge,2020-07-24 00:00:00,product_inquiry,product_compatibility,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006941,CUST0000572,3880,Lynn White,wflores@example.org,53,male,mac_book_pro,2021-06-06 00:00:00,refund_request,product_compatibility,open,,critical,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006942,CUST0000696,3881,Melissa Brown,todddiaz@example.com,18,female,go_pro_action_camera,2021-09-01 00:00:00,product_inquiry,payment_issue,open,,low,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006943,CUST0005218,3884,Debra Peters,kennethwilson@example.com,20,female,mac_book_pro,2020-02-16 00:00:00,cancellation_request,cancellation_request,open,,medium,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006944,CUST0005284,3886,Carol Mejia,athomas@example.org,62,other,sony_xperia,2021-02-17 00:00:00,cancellation_request,peripheral_compatibility,open,,medium,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006945,CUST0003800,3887,Melinda Lewis,tracyrivera@example.com,20,female,roomba_robot_vacuum,2020-07-28 00:00:00,cancellation_request,refund_request,open,,low,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006946,CUST0004023,3895,Marissa Robinson,martincharlene@example.net,35,other,fitbit_charge,2021-01-15 00:00:00,billing_inquiry,hardware_issue,open,,critical,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006947,CUST0005611,3897,Danielle Simmons,dpeterson@example.com,30,male,mac_book_pro,2020-01-13 00:00:00,billing_inquiry,product_compatibility,open,,high,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006948,CUST0004769,3901,Aaron Adams,waltonrichard@example.com,53,female,hp_pavilion,2021-04-18 00:00:00,product_inquiry,payment_issue,open,,medium,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006949,CUST0000851,3903,Samantha Perez,parkertammy@example.org,51,male,garmin_forerunner,2020-02-10 00:00:00,refund_request,battery_life,open,,critical,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006950,CUST0003098,3908,Shannon Rivera,petersonmichael@example.org,68,female,samsung_soundbar,2020-08-30 00:00:00,product_inquiry,account_access,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006951,CUST0000273,3912,Stephen Mason,phuffman@example.org,48,female,amazon_echo,2021-04-04 00:00:00,product_inquiry,refund_request,open,,low,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006952,CUST0000233,3916,Kim Fisher,jbeasley@example.org,36,other,go_pro_action_camera,2020-12-10 00:00:00,product_inquiry,software_bug,open,,low,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006953,CUST0002382,3919,Brian Lewis,jeanbradley@example.net,56,other,amazon_kindle,2020-04-20 00:00:00,cancellation_request,refund_request,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006954,CUST0002292,3921,Eugene Brown,csmith@example.org,68,other,dyson_vacuum_cleaner,2021-07-18 00:00:00,cancellation_request,display_issue,open,,medium,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006955,CUST0000351,3924,Crystal Hammond,zbrock@example.net,49,female,play_station,2021-06-25 00:00:00,product_inquiry,network_problem,open,,medium,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006956,CUST0005647,3930,Nicholas Moore,brianpatterson@example.org,64,other,nintendo_switch,2021-10-29 00:00:00,billing_inquiry,hardware_issue,open,,critical,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006957,CUST0002241,3931,Joseph Christian,jefferyjones@example.org,31,female,sony_xperia,2021-03-12 00:00:00,cancellation_request,delivery_problem,open,,low,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006958,CUST0000552,3933,Judy Casey,jeffhodges@example.net,65,other,microsoft_surface,2020-10-05 00:00:00,billing_inquiry,data_loss,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006959,CUST0004240,3939,William Johnson,bmaldonado@example.com,39,male,canon_eos,2020-09-28 00:00:00,cancellation_request,installation_support,open,,high,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006960,CUST0005494,3941,Mary Simmons,williammason@example.net,37,male,go_pro_action_camera,2020-10-24 00:00:00,refund_request,battery_life,open,,low,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006961,CUST0005186,3948,Jose Mckenzie,jeremykemp@example.com,53,female,lg_washing_machine,2021-04-15 00:00:00,billing_inquiry,network_problem,open,,medium,email,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006962,CUST0002882,3952,Deanna Moss,savagejennifer@example.net,66,male,sony_xperia,2021-05-11 00:00:00,cancellation_request,payment_issue,open,,medium,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006963,CUST0001630,3954,Joseph Ferguson,wilsonkenneth@example.net,25,male,philips_hue_lights,2020-10-22 00:00:00,refund_request,refund_request,open,,medium,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006964,CUST0000273,3957,Megan Hampton,janiceowen@example.com,42,female,bose_quiet_comfort,2021-07-16 00:00:00,billing_inquiry,delivery_problem,open,,high,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006965,CUST0003434,3959,Vicki Hayes,aroberts@example.net,55,male,philips_hue_lights,2020-01-04 00:00:00,cancellation_request,delivery_problem,open,,low,chat,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006966,CUST0004439,3960,Carol Smith,zmarquez@example.org,64,male,google_pixel,2021-06-07 00:00:00,product_inquiry,product_setup,open,,critical,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006967,CUST0001123,3962,Brian Vang,rwise@example.net,30,other,philips_hue_lights,2020-01-05 00:00:00,technical_issue,software_bug,open,,medium,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006968,CUST0006194,3963,Erika Silva,marquezthomas@example.com,34,other,sony_play_station,2021-09-05 00:00:00,technical_issue,cancellation_request,open,,low,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00006969,CUST0005970,3964,Mr. Logan Fisher,hernandezkeith@example.org,56,male,sony_play_station,2021-07-09 00:00:00,billing_inquiry,product_recommendation,open,,critical,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006970,CUST0002832,3972,Melinda Walker,spencercrawford@example.net,65,female,microsoft_xbox_controller,2020-02-12 00:00:00,billing_inquiry,software_bug,open,,medium,phone,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00006971,CUST0000915,3973,Mark Hahn,shane95@example.com,36,female,go_pro_hero,2021-07-16 00:00:00,refund_request,product_setup,open,,critical,social_media,,,,,0,1,0,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
