customer_identity_bridge_id,source_system,source_customer_id,source_customer_email,source_customer_name,unified_customer_id,identity_resolution_method,identity_confidence_score
IDBR00023057,support_tickets,,uanderson@example.com,Danny Gray,CUST0003215,synthetic_email_hash_global_pool,0.45
IDBR00023058,support_tickets,,jasminewarren@example.org,Kathryn Hayes,CUST0005408,synthetic_email_hash_global_pool,0.45
IDBR00023059,support_tickets,,tracy71@example.com,Bill Gilmore,CUST0005226,synthetic_email_hash_global_pool,0.45
IDBR00023060,support_tickets,,jessica01@example.com,Ryan Lambert,CUST0001759,synthetic_email_hash_demographic_segment,0.65
IDBR00023061,support_tickets,,lisa92@example.net,Joshua Swanson,CUST0001635,synthetic_email_hash_demographic_segment,0.65
IDBR00023062,support_tickets,,ssmith@example.com,Jennifer Phillips,CUST0006345,synthetic_email_hash_demographic_segment,0.65
IDBR00023063,support_tickets,,mathewfisher@example.com,Nicholas Smith,CUST0001472,synthetic_email_hash_demographic_segment,0.65
IDBR00023064,support_tickets,,lopezbarbara@example.net,Curtis Pearson,CUST0004780,synthetic_email_hash_demographic_segment,0.65
IDBR00023065,support_tickets,,kathleen35@example.com,Christopher Dougherty,CUST0006235,synthetic_email_hash_global_pool,0.45
IDBR00023066,support_tickets,,turneranthony@example.com,Sarah Buchanan,CUST0002895,synthetic_email_hash_demographic_segment,0.65
IDBR00023067,support_tickets,,caleb76@example.org,Jason Simon,CUST0006852,synthetic_email_hash_demographic_segment,0.65
IDBR00023068,support_tickets,,robertdouglas@example.com,Elizabeth Pena,CUST0002612,synthetic_email_hash_global_pool,0.45
IDBR00023069,support_tickets,,coffeyscott@example.org,David Scott,CUST0005884,synthetic_email_hash_demographic_segment,0.65
IDBR00023070,support_tickets,,thomas05@example.com,Dennis Bates,CUST0001356,synthetic_email_hash_demographic_segment,0.65
IDBR00023071,support_tickets,,erinburns@example.org,Jesus Ramos,CUST0005164,synthetic_email_hash_demographic_segment,0.65
IDBR00023072,support_tickets,,melissabennett@example.net,Heather Goodman,CUST0002569,synthetic_email_hash_demographic_segment,0.65
IDBR00023073,support_tickets,,reginastone@example.com,Sheena Guzman,CUST0006101,synthetic_email_hash_demographic_segment,0.65
IDBR00023074,support_tickets,,nperez@example.net,Heather Taylor,CUST0003285,synthetic_email_hash_demographic_segment,0.65
IDBR00023075,support_tickets,,collinscarrie@example.org,Lisa Smith,CUST0006199,synthetic_email_hash_global_pool,0.45
IDBR00023076,support_tickets,,thomas38@example.com,Savannah Ayala,CUST0003066,synthetic_email_hash_global_pool,0.45
IDBR00023077,support_tickets,,hillmichael@example.com,Heather Walters,CUST0000553,synthetic_email_hash_demographic_segment,0.65
IDBR00023078,support_tickets,,kathleenbrock@example.net,Kelly Mckenzie,CUST0000998,synthetic_email_hash_global_pool,0.45
IDBR00023079,support_tickets,,ubailey@example.com,Caitlin Lawrence,CUST0005222,synthetic_email_hash_demographic_segment,0.65
IDBR00023080,support_tickets,,anne77@example.com,Ricardo Martin,CUST0004517,synthetic_email_hash_demographic_segment,0.65
IDBR00023081,support_tickets,,isnyder@example.com,Megan Johnson,CUST0000233,synthetic_email_hash_demographic_segment,0.65
IDBR00023082,support_tickets,,walterowen@example.org,Nancy Cooke,CUST0005964,synthetic_email_hash_demographic_segment,0.65
IDBR00023083,support_tickets,,richard83@example.org,Lynn Bentley,CUST0006667,synthetic_email_hash_global_pool,0.45
IDBR00023084,support_tickets,,kwebster@example.com,Gabriel Johnson,CUST0006555,synthetic_email_hash_demographic_segment,0.65
IDBR00023085,support_tickets,,victoria85@example.net,Cole Morgan,CUST0003569,synthetic_email_hash_demographic_segment,0.65
IDBR00023086,support_tickets,,abaldwin@example.net,Brenda Hansen,CUST0002273,synthetic_email_hash_global_pool,0.45
IDBR00023087,support_tickets,,smithamanda@example.net,Colleen Patel,CUST0004394,synthetic_email_hash_demographic_segment,0.65
IDBR00023088,support_tickets,,martintrevor@example.com,Michael Davidson,CUST0004585,synthetic_email_hash_demographic_segment,0.65
IDBR00023089,support_tickets,,richardharris@example.org,Deborah Nelson,CUST0005857,synthetic_email_hash_global_pool,0.45
IDBR00023090,support_tickets,,bradfuller@example.com,Amanda Stevens,CUST0003918,synthetic_email_hash_global_pool,0.45
IDBR00023091,support_tickets,,jonesjames@example.net,Alexander Moore,CUST0006598,synthetic_email_hash_global_pool,0.45
IDBR00023092,support_tickets,,lauren97@example.net,Brittany Martin,CUST0005572,synthetic_email_hash_demographic_segment,0.65
IDBR00023093,support_tickets,,tyronehahn@example.com,Johnathan Farrell,CUST0001996,synthetic_email_hash_demographic_segment,0.65
IDBR00023094,support_tickets,,sanforddouglas@example.net,Paul Lopez,CUST0006514,synthetic_email_hash_demographic_segment,0.65
IDBR00023095,support_tickets,,gabriella48@example.net,David Warren,CUST0002057,synthetic_email_hash_demographic_segment,0.65
IDBR00023096,support_tickets,,donking@example.net,Jason Marshall,CUST0001889,synthetic_email_hash_demographic_segment,0.65
IDBR00023097,support_tickets,,shannon35@example.net,Natalie Thompson,CUST0005855,synthetic_email_hash_global_pool,0.45
IDBR00023098,support_tickets,,justin60@example.org,Andrew Alvarez,CUST0005102,synthetic_email_hash_global_pool,0.45
IDBR00023099,support_tickets,,jacob31@example.org,Monica Boyd,CUST0002686,synthetic_email_hash_global_pool,0.45
IDBR00023100,support_tickets,,ubenson@example.com,Adam Hayes,CUST0004790,synthetic_email_hash_demographic_segment,0.65
IDBR00023101,support_tickets,,john02@example.com,Reginald Shepard,CUST0006652,synthetic_email_hash_demographic_segment,0.65
IDBR00023102,support_tickets,,darin95@example.org,Daniel Carter,CUST0004882,synthetic_email_hash_global_pool,0.45
IDBR00023103,support_tickets,,xmanning@example.net,Brenda Morris,CUST0004874,synthetic_email_hash_demographic_segment,0.65
IDBR00023104,support_tickets,,robinsonkelly@example.net,Anna Schmidt MD,CUST0002880,synthetic_email_hash_demographic_segment,0.65
IDBR00023105,support_tickets,,meghan71@example.net,Rachel James,CUST0003528,synthetic_email_hash_demographic_segment,0.65
IDBR00023106,support_tickets,,matthewmurphy@example.org,Mary Mclean,CUST0000426,synthetic_email_hash_demographic_segment,0.65
IDBR00023107,support_tickets,,maryholloway@example.org,Sarah Watkins,CUST0002947,synthetic_email_hash_demographic_segment,0.65
IDBR00023108,support_tickets,,craigmckenzie@example.net,Toni Callahan,CUST0001540,synthetic_email_hash_demographic_segment,0.65
IDBR00023109,support_tickets,,tammyward@example.org,Renee Lynch,CUST0004865,synthetic_email_hash_demographic_segment,0.65
IDBR00023110,support_tickets,,derrick12@example.com,Melinda Ortiz,CUST0005281,synthetic_email_hash_demographic_segment,0.65
IDBR00023111,support_tickets,,ochoachristopher@example.net,Eric Dean,CUST0006678,synthetic_email_hash_demographic_segment,0.65
IDBR00023112,support_tickets,,sandersangela@example.com,Jason Meza,CUST0001986,synthetic_email_hash_global_pool,0.45
IDBR00023113,support_tickets,,grayerin@example.org,Darren Ingram,CUST0005155,synthetic_email_hash_demographic_segment,0.65
IDBR00023114,support_tickets,,mhoward@example.com,Shane James,CUST0002011,synthetic_email_hash_demographic_segment,0.65
IDBR00023115,support_tickets,,zdunn@example.net,Erika Barber,CUST0000273,synthetic_email_hash_demographic_segment,0.65
IDBR00023116,support_tickets,,jay44@example.com,Lawrence Anthony,CUST0006043,synthetic_email_hash_demographic_segment,0.65
IDBR00023117,support_tickets,,brownaudrey@example.com,Ian Coleman,CUST0006210,synthetic_email_hash_demographic_segment,0.65
IDBR00023118,support_tickets,,jonesdevin@example.com,Eric Garcia,CUST0003288,synthetic_email_hash_demographic_segment,0.65
IDBR00023119,support_tickets,,elainepreston@example.org,Jason Smith,CUST0006942,synthetic_email_hash_global_pool,0.45
IDBR00023120,support_tickets,,markflowers@example.com,Brian Gonzalez,CUST0004134,synthetic_email_hash_global_pool,0.45
IDBR00023121,support_tickets,,jhooper@example.net,Anita Smith,CUST0006513,synthetic_email_hash_global_pool,0.45
IDBR00023122,support_tickets,,amandajohnson@example.org,Eduardo Mitchell,CUST0005873,synthetic_email_hash_global_pool,0.45
IDBR00023123,support_tickets,,nancybrown@example.net,Becky Bailey,CUST0000577,synthetic_email_hash_demographic_segment,0.65
IDBR00023124,support_tickets,,juliepeterson@example.com,Katie Lewis,CUST0001452,synthetic_email_hash_demographic_segment,0.65
IDBR00023125,support_tickets,,stephaniesanchez@example.com,Tracy Bartlett,CUST0006272,synthetic_email_hash_demographic_segment,0.65
IDBR00023126,support_tickets,,stephanie85@example.org,Mrs. Sarah Kaiser,CUST0001200,synthetic_email_hash_demographic_segment,0.65
IDBR00023127,support_tickets,,jessica01@example.org,Grace Scott,CUST0002192,synthetic_email_hash_demographic_segment,0.65
IDBR00023128,support_tickets,,moorelindsay@example.com,Donald Flores,CUST0002831,synthetic_email_hash_demographic_segment,0.65
IDBR00023129,support_tickets,,amartinez@example.org,William Gallagher,CUST0004074,synthetic_email_hash_global_pool,0.45
IDBR00023130,support_tickets,,kross@example.net,David Watson,CUST0006681,synthetic_email_hash_demographic_segment,0.65
IDBR00023131,support_tickets,,usmith@example.com,Darin Woods,CUST0000134,synthetic_email_hash_demographic_segment,0.65
IDBR00023132,support_tickets,,njones@example.org,Amanda Waters,CUST0000669,synthetic_email_hash_global_pool,0.45
IDBR00023133,support_tickets,,mattheweverett@example.net,Michelle Ochoa,CUST0003908,synthetic_email_hash_demographic_segment,0.65
IDBR00023134,support_tickets,,gonzalezpaul@example.org,John Goodman,CUST0001481,synthetic_email_hash_global_pool,0.45
IDBR00023135,support_tickets,,leejohn@example.com,Michael Ward,CUST0003521,synthetic_email_hash_demographic_segment,0.65
IDBR00023136,support_tickets,,rileydan@example.org,Rebecca Mcdaniel,CUST0002703,synthetic_email_hash_global_pool,0.45
IDBR00023137,support_tickets,,jenniferweeks@example.net,Karl Jones,CUST0003437,synthetic_email_hash_global_pool,0.45
IDBR00023138,support_tickets,,cantrelljasmine@example.net,Brent Hunt,CUST0005895,synthetic_email_hash_demographic_segment,0.65
IDBR00023139,support_tickets,,martintroy@example.org,Brittney Key,CUST0001309,synthetic_email_hash_demographic_segment,0.65
IDBR00023140,support_tickets,,richardkelley@example.net,Martin Chang,CUST0001124,synthetic_email_hash_demographic_segment,0.65
IDBR00023141,support_tickets,,howarddaniel@example.net,Elizabeth Edwards,CUST0000947,synthetic_email_hash_demographic_segment,0.65
IDBR00023142,support_tickets,,katherinewebb@example.com,Michael Moreno,CUST0001354,synthetic_email_hash_global_pool,0.45
IDBR00023143,support_tickets,,tdiaz@example.com,Stephanie Rodriguez,CUST0001586,synthetic_email_hash_global_pool,0.45
IDBR00023144,support_tickets,,monica51@example.net,Isaiah Bernard,CUST0001578,synthetic_email_hash_demographic_segment,0.65
IDBR00023145,support_tickets,,karenwilson@example.net,Susan Maddox,CUST0002852,synthetic_email_hash_demographic_segment,0.65
IDBR00023146,support_tickets,,james01@example.com,Joseph Oneal,CUST0004502,synthetic_email_hash_demographic_segment,0.65
IDBR00023147,support_tickets,,fpatterson@example.net,David Frost,CUST0005306,synthetic_email_hash_demographic_segment,0.65
IDBR00023148,support_tickets,,bradleypaul@example.net,Kristopher Garcia,CUST0006239,synthetic_email_hash_demographic_segment,0.65
IDBR00023149,support_tickets,,breanna18@example.net,Maria Gonzalez,CUST0000099,synthetic_email_hash_demographic_segment,0.65
IDBR00023150,support_tickets,,kristen27@example.org,Jennifer Payne,CUST0001019,synthetic_email_hash_global_pool,0.45
IDBR00023151,support_tickets,,dberger@example.org,Michelle Mills,CUST0000762,synthetic_email_hash_global_pool,0.45
IDBR00023152,support_tickets,,juliegutierrez@example.net,Jeremy Paul,CUST0001892,synthetic_email_hash_demographic_segment,0.65
IDBR00023153,support_tickets,,davidburton@example.net,Alyssa Vazquez,CUST0003793,synthetic_email_hash_global_pool,0.45
IDBR00023154,support_tickets,,courtneygriffin@example.org,Lauren Glover,CUST0006097,synthetic_email_hash_demographic_segment,0.65
IDBR00023155,support_tickets,,megan12@example.net,Tyler Chambers,CUST0006189,synthetic_email_hash_demographic_segment,0.65
IDBR00023156,support_tickets,,xarnold@example.net,Jennifer Morales,CUST0001829,synthetic_email_hash_demographic_segment,0.65
IDBR00023157,support_tickets,,priceedward@example.org,Valerie Guerrero,CUST0005728,synthetic_email_hash_global_pool,0.45
IDBR00023158,support_tickets,,brett23@example.org,Mary Yates,CUST0005734,synthetic_email_hash_global_pool,0.45
IDBR00023159,support_tickets,,pearsontiffany@example.net,Elizabeth Peterson,CUST0004049,synthetic_email_hash_demographic_segment,0.65
IDBR00023160,support_tickets,,josephnash@example.org,Nicole Carpenter,CUST0000531,synthetic_email_hash_demographic_segment,0.65
IDBR00023161,support_tickets,,nancyjames@example.com,Jeremy Jones,CUST0005750,synthetic_email_hash_demographic_segment,0.65
IDBR00023162,support_tickets,,johnedwards@example.org,Teresa Hughes,CUST0002814,synthetic_email_hash_global_pool,0.45
IDBR00023163,support_tickets,,ysmith@example.org,Sarah Livingston,CUST0004483,synthetic_email_hash_global_pool,0.45
IDBR00023164,support_tickets,,staceymorton@example.com,Anthony Murray,CUST0000859,synthetic_email_hash_global_pool,0.45
IDBR00023165,support_tickets,,brianmyers@example.org,Kevin Brooks,CUST0003997,synthetic_email_hash_demographic_segment,0.65
IDBR00023166,support_tickets,,jonmack@example.net,Mrs. Morgan Murphy,CUST0001440,synthetic_email_hash_demographic_segment,0.65
IDBR00023167,support_tickets,,rfowler@example.net,Kelli Terrell,CUST0002083,synthetic_email_hash_demographic_segment,0.65
IDBR00023168,support_tickets,,ashley52@example.com,Jill Weeks,CUST0003520,synthetic_email_hash_global_pool,0.45
IDBR00023169,support_tickets,,barnesandrew@example.com,Whitney Cox,CUST0002865,synthetic_email_hash_demographic_segment,0.65
IDBR00023170,support_tickets,,rodriguezangela@example.com,Bruce Wilcox,CUST0006068,synthetic_email_hash_demographic_segment,0.65
IDBR00023171,support_tickets,,nicoleburgess@example.net,Kathryn Avery,CUST0000340,synthetic_email_hash_demographic_segment,0.65
IDBR00023172,support_tickets,,pcortez@example.com,Dalton Li,CUST0005810,synthetic_email_hash_demographic_segment,0.65
IDBR00023173,support_tickets,,ifields@example.com,Charlotte Doyle,CUST0004810,synthetic_email_hash_demographic_segment,0.65
IDBR00023174,support_tickets,,dhaas@example.net,Jessica Vaughn,CUST0006677,synthetic_email_hash_demographic_segment,0.65
IDBR00023175,support_tickets,,woodwardsandra@example.com,Lisa Thompson,CUST0001731,synthetic_email_hash_demographic_segment,0.65
IDBR00023176,support_tickets,,hhamilton@example.net,John Gray,CUST0000046,synthetic_email_hash_demographic_segment,0.65
IDBR00023177,support_tickets,,xbrown@example.com,Julie Arellano,CUST0004597,synthetic_email_hash_demographic_segment,0.65
IDBR00023178,support_tickets,,karina98@example.net,Tristan Parker,CUST0001449,synthetic_email_hash_demographic_segment,0.65
IDBR00023179,support_tickets,,jaimematthews@example.net,Jack Fox,CUST0004917,synthetic_email_hash_demographic_segment,0.65
IDBR00023180,support_tickets,,rmarshall@example.org,Jason Page,CUST0002878,synthetic_email_hash_demographic_segment,0.65
IDBR00023181,support_tickets,,maxwellrobinson@example.org,John Brown,CUST0004747,synthetic_email_hash_demographic_segment,0.65
IDBR00023182,support_tickets,,whiteandrea@example.net,John Morgan,CUST0006373,synthetic_email_hash_global_pool,0.45
IDBR00023183,support_tickets,,bergbarbara@example.org,Shane Rodriguez,CUST0001376,synthetic_email_hash_global_pool,0.45
IDBR00023184,support_tickets,,brownadam@example.com,Todd Hart,CUST0005650,synthetic_email_hash_global_pool,0.45
IDBR00023185,support_tickets,,david36@example.com,Juan Mendoza,CUST0004059,synthetic_email_hash_global_pool,0.45
IDBR00023186,support_tickets,,escobarbrooke@example.org,Sandra Perez,CUST0001485,synthetic_email_hash_demographic_segment,0.65
IDBR00023187,support_tickets,,raycarney@example.net,Nicholas Martinez,CUST0004353,synthetic_email_hash_global_pool,0.45
IDBR00023188,support_tickets,,jesus62@example.com,Robert Bradley,CUST0002534,synthetic_email_hash_demographic_segment,0.65
IDBR00023189,support_tickets,,nguyenjerome@example.net,Desiree Ramos,CUST0004655,synthetic_email_hash_demographic_segment,0.65
IDBR00023190,support_tickets,,danielshaley@example.org,Robert Mcintosh,CUST0002083,synthetic_email_hash_global_pool,0.45
IDBR00023191,support_tickets,,fmiller@example.org,Shirley Howard,CUST0002875,synthetic_email_hash_global_pool,0.45
IDBR00023192,support_tickets,,ztorres@example.org,Matthew Myers,CUST0004464,synthetic_email_hash_demographic_segment,0.65
IDBR00023193,support_tickets,,alyssaevans@example.org,Kathryn Hudson,CUST0000502,synthetic_email_hash_global_pool,0.45
IDBR00023194,support_tickets,,renee85@example.net,Alan Krueger,CUST0000166,synthetic_email_hash_demographic_segment,0.65
IDBR00023195,support_tickets,,cbrown@example.com,Michael Young,CUST0003191,synthetic_email_hash_global_pool,0.45
IDBR00023196,support_tickets,,kimberly17@example.org,Thomas Ray,CUST0000723,synthetic_email_hash_demographic_segment,0.65
IDBR00023197,support_tickets,,vgarcia@example.org,Earl Lambert,CUST0006515,synthetic_email_hash_demographic_segment,0.65
IDBR00023198,support_tickets,,frederick35@example.com,Michael Mclean,CUST0006152,synthetic_email_hash_global_pool,0.45
IDBR00023199,support_tickets,,rgardner@example.com,Brian Ross,CUST0006004,synthetic_email_hash_demographic_segment,0.65
IDBR00023200,support_tickets,,ymosley@example.com,Maria Murphy,CUST0004546,synthetic_email_hash_demographic_segment,0.65
IDBR00023201,support_tickets,,laura36@example.com,Derek King,CUST0005177,synthetic_email_hash_demographic_segment,0.65
IDBR00023202,support_tickets,,mitchell05@example.net,Brady Osborn,CUST0004843,synthetic_email_hash_demographic_segment,0.65
IDBR00023203,support_tickets,,grantnatalie@example.org,Dr. Lauren Lee,CUST0002055,synthetic_email_hash_demographic_segment,0.65
IDBR00023204,support_tickets,,alexis97@example.com,Mark Holloway,CUST0006994,synthetic_email_hash_global_pool,0.45
IDBR00023205,support_tickets,,katherine06@example.net,Madison Williamson,CUST0000729,synthetic_email_hash_global_pool,0.45
IDBR00023206,support_tickets,,alijack@example.org,Jeffery Boone,CUST0005189,synthetic_email_hash_demographic_segment,0.65
IDBR00023207,support_tickets,,turnereileen@example.net,Jessica Martin,CUST0001500,synthetic_email_hash_demographic_segment,0.65
IDBR00023208,support_tickets,,ambermurray@example.net,Brent Dorsey,CUST0004299,synthetic_email_hash_demographic_segment,0.65
IDBR00023209,support_tickets,,bergcathy@example.org,Todd Riddle,CUST0001583,synthetic_email_hash_demographic_segment,0.65
IDBR00023210,support_tickets,,heather30@example.net,William Johnson,CUST0006836,synthetic_email_hash_demographic_segment,0.65
IDBR00023211,support_tickets,,briddle@example.net,Jacob Moore,CUST0004957,synthetic_email_hash_demographic_segment,0.65
IDBR00023212,support_tickets,,joshuamunoz@example.com,Rhonda Gates,CUST0001360,synthetic_email_hash_global_pool,0.45
IDBR00023213,support_tickets,,myersjennifer@example.org,Jonathan Zamora,CUST0002389,synthetic_email_hash_demographic_segment,0.65
IDBR00023214,support_tickets,,tsimon@example.org,Michael Stokes,CUST0001486,synthetic_email_hash_demographic_segment,0.65
IDBR00023215,support_tickets,,richard24@example.com,Troy Lewis,CUST0001298,synthetic_email_hash_demographic_segment,0.65
IDBR00023216,support_tickets,,kimberlyacosta@example.org,Jennifer Banks,CUST0006792,synthetic_email_hash_demographic_segment,0.65
IDBR00023217,support_tickets,,rwilliams@example.org,Amanda Nguyen,CUST0001923,synthetic_email_hash_demographic_segment,0.65
IDBR00023218,support_tickets,,bergchristopher@example.net,Terri Garcia,CUST0000464,synthetic_email_hash_demographic_segment,0.65
IDBR00023219,support_tickets,,sherrylove@example.net,Lisa Johnson,CUST0001563,synthetic_email_hash_demographic_segment,0.65
IDBR00023220,support_tickets,,justin55@example.com,Alyssa Moore,CUST0005415,synthetic_email_hash_demographic_segment,0.65
IDBR00023221,support_tickets,,nalvarez@example.net,Gabrielle Griffin,CUST0002562,synthetic_email_hash_demographic_segment,0.65
IDBR00023222,support_tickets,,ptodd@example.com,Amanda Smith,CUST0006792,synthetic_email_hash_global_pool,0.45
IDBR00023223,support_tickets,,daniel14@example.net,Karen Scott,CUST0001614,synthetic_email_hash_demographic_segment,0.65
IDBR00023224,support_tickets,,jfitzgerald@example.com,Aaron Powell,CUST0005753,synthetic_email_hash_global_pool,0.45
IDBR00023225,support_tickets,,brian34@example.org,Jonathan Estrada,CUST0001964,synthetic_email_hash_demographic_segment,0.65
IDBR00023226,support_tickets,,eric50@example.net,Willie Harmon,CUST0004631,synthetic_email_hash_global_pool,0.45
IDBR00023227,support_tickets,,ethomas@example.org,Heather Moreno,CUST0003466,synthetic_email_hash_demographic_segment,0.65
IDBR00023228,support_tickets,,michellegarza@example.com,Tammy Cortez,CUST0006558,synthetic_email_hash_demographic_segment,0.65
IDBR00023229,support_tickets,,hoffmanryan@example.net,Phillip Pruitt,CUST0001989,synthetic_email_hash_demographic_segment,0.65
IDBR00023230,support_tickets,,smithmichael@example.net,Daniel Price,CUST0001975,synthetic_email_hash_demographic_segment,0.65
IDBR00023231,support_tickets,,johnsontimothy@example.com,Miranda Lawson,CUST0001518,synthetic_email_hash_demographic_segment,0.65
IDBR00023232,support_tickets,,williamwood@example.org,Julie Liu,CUST0003427,synthetic_email_hash_demographic_segment,0.65
IDBR00023233,support_tickets,,danderson@example.org,Christopher Johnson,CUST0004771,synthetic_email_hash_global_pool,0.45
IDBR00023234,support_tickets,,fnorton@example.net,Erica Harris,CUST0006653,synthetic_email_hash_demographic_segment,0.65
IDBR00023235,support_tickets,,shawnlittle@example.com,Samantha Fernandez,CUST0001954,synthetic_email_hash_global_pool,0.45
IDBR00023236,support_tickets,,hortonjustin@example.com,Megan Solomon,CUST0004150,synthetic_email_hash_global_pool,0.45
IDBR00023237,support_tickets,,lisahale@example.org,April Johnson,CUST0001384,synthetic_email_hash_global_pool,0.45
IDBR00023238,support_tickets,,scott63@example.net,Daniel Anderson,CUST0002148,synthetic_email_hash_global_pool,0.45
IDBR00023239,support_tickets,,mallen@example.org,Karen Gomez,CUST0000763,synthetic_email_hash_demographic_segment,0.65
IDBR00023240,support_tickets,,watsonbrian@example.org,Betty Norton,CUST0003742,synthetic_email_hash_demographic_segment,0.65
IDBR00023241,support_tickets,,wellsdaniel@example.net,James Dodson,CUST0003317,synthetic_email_hash_global_pool,0.45
IDBR00023242,support_tickets,,ebarr@example.com,James White,CUST0003735,synthetic_email_hash_demographic_segment,0.65
IDBR00023243,support_tickets,,lacey33@example.org,Mary Clements,CUST0004473,synthetic_email_hash_demographic_segment,0.65
IDBR00023244,support_tickets,,tjimenez@example.net,Michaela Rowland,CUST0004554,synthetic_email_hash_demographic_segment,0.65
IDBR00023245,support_tickets,,piercetiffany@example.net,Jennifer Wu,CUST0004919,synthetic_email_hash_demographic_segment,0.65
IDBR00023246,support_tickets,,allison91@example.com,Andrew Haynes,CUST0005443,synthetic_email_hash_demographic_segment,0.65
IDBR00023247,support_tickets,,brianhart@example.org,Kaylee Watson,CUST0006901,synthetic_email_hash_demographic_segment,0.65
IDBR00023248,support_tickets,,bryan24@example.net,Evan Brown,CUST0006812,synthetic_email_hash_global_pool,0.45
IDBR00023249,support_tickets,,wallacealyssa@example.org,Steven Kim,CUST0003964,synthetic_email_hash_demographic_segment,0.65
IDBR00023250,support_tickets,,storres@example.org,Eric Myers,CUST0002070,synthetic_email_hash_demographic_segment,0.65
IDBR00023251,support_tickets,,david77@example.org,Joshua Jones,CUST0003210,synthetic_email_hash_global_pool,0.45
IDBR00023252,support_tickets,,kyle05@example.com,Kelly Henderson,CUST0004459,synthetic_email_hash_demographic_segment,0.65
IDBR00023253,support_tickets,,kristennelson@example.org,Michael Hernandez,CUST0001943,synthetic_email_hash_demographic_segment,0.65
IDBR00023254,support_tickets,,matthew81@example.com,Elizabeth Zavala,CUST0005010,synthetic_email_hash_demographic_segment,0.65
IDBR00023255,support_tickets,,johnbrown@example.net,Angela Turner,CUST0003573,synthetic_email_hash_global_pool,0.45
IDBR00023256,support_tickets,,scottferguson@example.com,Ian White,CUST0001774,synthetic_email_hash_global_pool,0.45
IDBR00023257,support_tickets,,brookeli@example.net,Michele Gray,CUST0004282,synthetic_email_hash_global_pool,0.45
IDBR00023258,support_tickets,,srobbins@example.com,John Hernandez,CUST0004599,synthetic_email_hash_demographic_segment,0.65
IDBR00023259,support_tickets,,hyoung@example.org,Alexandra Flores,CUST0000352,synthetic_email_hash_global_pool,0.45
IDBR00023260,support_tickets,,nathansmith@example.org,Jeffrey Rivera,CUST0001708,synthetic_email_hash_demographic_segment,0.65
IDBR00023261,support_tickets,,janethoward@example.org,Jessica Blankenship,CUST0004377,synthetic_email_hash_demographic_segment,0.65
IDBR00023262,support_tickets,,robertatkins@example.com,Lindsay Arnold,CUST0002806,synthetic_email_hash_global_pool,0.45
IDBR00023263,support_tickets,,jacksonwillie@example.net,Travis Calderon,CUST0000495,synthetic_email_hash_demographic_segment,0.65
IDBR00023264,support_tickets,,boyerroger@example.net,Tracy Hughes,CUST0001393,synthetic_email_hash_demographic_segment,0.65
IDBR00023265,support_tickets,,colleencline@example.com,Shelby James,CUST0002830,synthetic_email_hash_global_pool,0.45
IDBR00023266,support_tickets,,derekdavis@example.org,Lisa Zhang,CUST0002296,synthetic_email_hash_demographic_segment,0.65
IDBR00023267,support_tickets,,nicholas37@example.com,Kyle Noble,CUST0006517,synthetic_email_hash_demographic_segment,0.65
IDBR00023268,support_tickets,,kalexander@example.com,Kelli Wheeler,CUST0001506,synthetic_email_hash_demographic_segment,0.65
IDBR00023269,support_tickets,,daviscathy@example.org,Donald Hanson,CUST0005381,synthetic_email_hash_global_pool,0.45
IDBR00023270,support_tickets,,scottlozano@example.net,David Oliver,CUST0000510,synthetic_email_hash_demographic_segment,0.65
IDBR00023271,support_tickets,,jason13@example.net,Rachel Moore,CUST0002930,synthetic_email_hash_demographic_segment,0.65
IDBR00023272,support_tickets,,fosterjeffrey@example.net,Bethany Juarez,CUST0000691,synthetic_email_hash_demographic_segment,0.65
IDBR00023273,support_tickets,,jessicabarrett@example.net,Wendy Tran,CUST0003923,synthetic_email_hash_demographic_segment,0.65
IDBR00023274,support_tickets,,james13@example.net,Jennifer Adkins,CUST0005706,synthetic_email_hash_demographic_segment,0.65
IDBR00023275,support_tickets,,patrickclark@example.net,Kimberly Pratt,CUST0001495,synthetic_email_hash_demographic_segment,0.65
IDBR00023276,support_tickets,,mmanning@example.org,Eric Arnold,CUST0005509,synthetic_email_hash_demographic_segment,0.65
IDBR00023277,support_tickets,,mirandaklein@example.org,Joe Mckee,CUST0000087,synthetic_email_hash_global_pool,0.45
IDBR00023278,support_tickets,,msmith@example.com,Jill Duncan,CUST0001896,synthetic_email_hash_global_pool,0.45
IDBR00023279,support_tickets,,megan59@example.net,Bradley Walters,CUST0003084,synthetic_email_hash_demographic_segment,0.65
IDBR00023280,support_tickets,,josewilliams@example.net,Cynthia Herman,CUST0001109,synthetic_email_hash_demographic_segment,0.65
IDBR00023281,support_tickets,,anthonymills@example.org,Anthony English,CUST0006851,synthetic_email_hash_demographic_segment,0.65
IDBR00023282,support_tickets,,carol08@example.net,Timothy Ware,CUST0004613,synthetic_email_hash_global_pool,0.45
IDBR00023283,support_tickets,,jonesrebecca@example.org,Christine Long DDS,CUST0006735,synthetic_email_hash_global_pool,0.45
IDBR00023284,support_tickets,,williamcortez@example.com,Seth Allen,CUST0003043,synthetic_email_hash_global_pool,0.45
IDBR00023285,support_tickets,,zlawson@example.com,Tanya Cohen,CUST0002470,synthetic_email_hash_global_pool,0.45
IDBR00023286,support_tickets,,mcphersonbetty@example.org,Laura Rhodes,CUST0002939,synthetic_email_hash_demographic_segment,0.65
